age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,zero_payout_claim,log_claim_payout,high_payout_flag,extreme_payout_flag,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,over_value_claim_flag,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,veh_size_nan,vehicle_to_income_ratio,overpriced_vehicle_flag,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,expensive_vehicle_flag,young_expensive_vehicle,channel_broker,channel_online,broker_no_report,unsafe_full_liability,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_month_end_claim,is_year_end_claim,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,fraud
42,1.0,59,31794,0,0,0,0,74,1,0.0,16,69192.41263714914,18806.19267,0,0,0,41,1,1,0,10.367064323701507,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,11.144660943969829,9.841994664479383,3.6792355500987166,0.05,3459.6206318574573,0.0,0,0.0,0,1,0,0,0,0,0,0,2.176272650027454,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1303554,3,2016,1,22,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0.15796296296296297,0,4,1,1.0
31,0.0,66,76935,1,1,0,0,51,1,7950.71,1,18355.05336903993,23773.62943,0,0,0,34,0,0,0,11.250729186392318,0,0,0,0.0,1,0,1,0,0,0,0,0,8.98114227885853,1,0,0,0,1,9.817714682954382,10.076374300751636,0.7720761956988178,1.0,18355.05336903993,0.4331619113119856,0,0.4331619113119856,0,0,0,1,1,0,0,0,0.23857871409373307,0,0.10334321180082742,0,0,0,0,1,0,0,0,1,0,0,0,2615790,3,2015,1,8,1,0,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,1,0.16749719416386083,0,3,1,0.0
36,1.0,67,87890,0,0,0,0,61,0,0.0,2,15000.0,18858.75304,0,0,0,33,0,0,0,11.38385268935265,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,9.844785461722077,0.7953866285532849,0.9,13500.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0.1706678803029848,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,2900370,5,2016,2,18,0,0,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0.2263703703703704,1,5,1,0.0
36,1.0,71,37869,1,1,10,1,90,1,5948.85,5,15000.0,22331.76389,0,0,0,29,0,1,0,10.54191452089584,1,1,0,2.3978952727983707,0,0,0,0,0,1,0,0,8.691121288137863,1,0,1,0,0,9.61587214452889,10.013810111917241,0.6716889930062893,0.6,9000.0,0.6609833332598908,0,0.3965899999735607,0,1,1,0,0,0,0,0,0.3961023528375161,0,0.1570902321118305,0,1,0,0,0,0,0,0,0,0,0,0,1098201,5,2016,2,28,1,0,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0.20686868686868687,1,9,2,0.0
46,0.0,90,121409,1,1,0,0,13,1,1632.58,1,32890.84102073077,19304.13897,0,0,0,10,0,0,1,11.706928526538022,0,0,0,0.0,1,0,1,0,0,0,0,0,7.398529204436338,0,0,0,1,0,10.400979912707184,9.868126607325625,1.7038232614332938,1.0,32890.84102073077,0.049636310574161506,0,0.049636310574161506,0,0,0,1,0,1,0,0,0.27090941380342365,0,0.013446943801419607,0,0,0,0,0,0,0,0,0,0,0,0,1214090,3,2015,1,22,1,0,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,1,0.18806349206349207,1,4,1,0.0
26,0.0,63,68567,1,1,13,0,94,1,0.0,1,36925.60605692312,15740.85149,0,0,0,37,0,0,0,11.13558123257872,1,1,0,2.6390573296152584,1,0,1,0,0,1,0,1,0.0,0,0,1,0,0,10.516687601563326,9.664078144659674,2.345845526719805,1.0,36925.60605692312,0.0,0,0.0,0,0,0,1,0,0,1,0,0.5385332019248996,0,0.0,0,0,0,1,1,1,0,0,0,1,0,0,2536979,10,2015,4,15,0,0,3,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1627961736571008,0,7,2,1.0
25,1.0,90,42822,0,1,0,0,59,1,9362.97,1,15000.0,18025.94617,0,0,0,10,0,1,0,10.664830620408827,0,0,0,0.0,1,0,1,0,0,0,0,0,9.144624624846593,1,1,1,0,0,9.61587214452889,9.799622926921138,0.8321338507119189,1.0,15000.0,0.6241979999583868,0,0.6241979999583868,1,0,0,1,1,0,1,0,0.3502872355249571,0,0.21864859184020716,0,1,0,0,1,0,0,0,0,1,0,0,428220,6,2015,2,5,0,0,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.16827886710239653,0,5,1,0.0
44,1.0,49,108068,1,0,0,1,1,1,610.38,1,15000.0,26301.11493,0,0,0,51,1,0,1,11.590525190992626,0,0,0,0.0,0,0,0,0,0,0,0,0,6.4157186971127285,0,0,0,0,1,9.61587214452889,10.17740463052205,0.5703180279372926,1.0,15000.0,0.0406919999972872,0,0.0406919999972872,0,0,0,1,0,0,0,0,0.13880149535349223,0,0.005648110448924306,0,0,0,0,0,0,0,0,1,0,0,0,5511468,1,2016,1,9,1,0,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0.12419287211740043,0,2,0,1.0
40,0.0,46,71643,0,0,0,0,0,0,0.0,8,15000.0,5689.432540999999,0,0,0,54,1,0,0,11.17946468934515,0,0,0,0.0,1,0,1,0,1,1,1,1,0.0,0,0,0,0,1,9.61587214452889,8.646541541981613,2.6364667986250643,0.29999999999999993,4499.999999999999,0.0,0,0.0,0,1,0,0,0,0,0,0,0.20937146685357438,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,3868722,10,2015,4,12,0,1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.19962962962962963,1,7,2,0.0
52,1.0,68,44158,1,1,0,0,21,1,3645.76,1,59736.93030660891,11250.6179,0,0,0,32,0,1,0,10.69555203576704,0,0,0,0.0,1,0,1,0,0,0,0,0,8.201594381130246,1,0,0,1,0,10.997722446151684,9.328267210625754,5.3096577301144725,1.0,59736.93030660891,0.061030253500247676,0,0.061030253500247676,0,0,0,1,1,0,0,0,1.3527997261029963,1,0.08256171022051358,1,1,0,0,1,0,1,0,0,0,0,0,1413056,6,2016,2,11,1,0,5,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,1,1,0.2149766573295985,1,6,2,0.0
56,1.0,73,72163,1,1,0,0,5,1,1075.84,7,15000.0,25290.9485,0,0,0,27,0,0,0,11.186696585572694,0,0,0,0.0,1,0,1,0,0,0,0,0,6.981786105303053,0,0,0,1,0,9.61587214452889,10.138241382959444,0.593097566087998,0.3999999999999999,5999.999999999999,0.1793066666367822,0,0.07172266666188515,0,1,0,0,0,0,0,0,0.20786275514865152,0,0.014908471099941681,0,0,0,0,0,0,0,0,0,0,0,0,1948401,5,2016,2,8,1,0,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0.15164444444444444,0,3,1,0.0
41,1.0,60,41676,0,1,15,0,6,1,0.0,13,39909.49214719711,20519.61382,0,0,0,40,1,1,0,10.637704696869411,1,1,1,2.772588722239781,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,10.594394529392384,9.929185212092674,1.9449436278548915,0.05,1995.4746073598556,0.0,0,0.0,0,1,0,0,0,0,1,0,0.957613306129175,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,1667040,10,2016,4,11,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.19962962962962963,1,9,2,1.0
36,1.0,71,78156,0,1,0,0,49,0,3162.88,1,15000.0,24021.88679,0,0,0,29,0,0,0,11.266474903175522,0,0,0,0.0,1,0,1,0,0,0,1,0,8.059554401493216,0,0,0,0,1,9.61587214452889,10.086762271176967,0.6244305507933654,1.0,15000.0,0.2108586666526094,0,0.2108586666526094,0,0,0,1,0,0,1,0,0.19192384461599976,0,0.04046880597727023,0,0,1,0,1,0,0,0,1,0,1,0,2266524,11,2015,4,21,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,1,0,0,1,0.14627160493827163,0,6,2,0.0
47,0.0,84,81665,0,1,3,0,76,1,2269.2,10,31066.74633412892,42770.25881,0,0,0,16,0,0,0,11.310393037560129,1,0,0,1.3862943611198906,1,0,1,0,0,0,0,0,7.727623212321239,0,0,0,0,1,10.343925464646185,10.663621632866398,0.7263633000541704,0.09999999999999998,3106.674633412891,0.7304273112040394,0,0.0730427311415643,0,1,0,0,0,0,0,0,0.3804169023908468,0,0.027786689523935752,0,0,0,1,0,0,0,0,1,0,0,0,1306640,7,2015,3,23,0,0,3,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.21325800376647835,1,4,1,0.0
38,1.0,57,123550,1,0,0,0,97,0,0.0,1,15000.0,50025.00438,0,0,0,43,1,0,1,11.724409305273115,0,0,0,0.0,1,0,1,0,0,1,1,1,0.0,0,0,1,0,0,9.61587214452889,10.820298236811603,0.29985004870278736,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.12140833670480447,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,5312650,6,2015,2,30,0,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1,0,0,1,0,0.19978580990629183,1,8,2,0.0
39,0.0,69,75453,1,0,0,1,52,0,0.0,1,45220.50707614487,16417.73126,0,0,0,31,0,0,0,11.23127847803262,0,0,0,0.0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,1,10.719328072922448,9.7061781120552,2.7543700379336395,1.0,45220.50707614487,0.0,0,0.0,0,0,0,1,0,1,0,0,0.5993202003306105,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,2339043,2,2015,1,12,0,0,3,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.15545159194282002,0,1,0,0.0
47,1.0,85,81278,1,1,8,1,84,0,1330.42,12,15000.0,34265.37438,0,0,0,15,0,0,0,11.305642959587018,1,1,0,2.1972245773362196,0,0,0,0,0,0,1,0,7.194001320835361,0,0,0,0,1,9.61587214452889,10.441919813532177,0.4377596997252548,0.05,750.0,1.7738933309681424,1,0.0886946666607537,0,1,0,0,0,0,0,0,0.1845517852286652,0,0.016368759073594717,0,0,0,0,1,1,0,0,1,0,1,0,1219170,7,2016,3,27,0,0,2,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1,0,0,1,0,0.22156761412575365,1,8,2,1.0
44,1.0,81,96759,1,0,0,0,95,1,0.0,1,15000.0,33478.60706,0,0,0,19,0,0,0,11.479988964723963,0,0,0,0.0,1,0,1,0,0,1,0,1,0.0,0,0,0,0,1,9.61587214452889,10.418691787975398,0.44804731489183863,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.15502433881959277,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1838421,9,2016,3,1,0,0,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.1754524144397562,0,2,0,0.0
32,0.0,76,46647,1,0,0,0,2,1,524.84,8,15000.0,16633.5664,0,0,0,24,0,1,0,10.750385332901992,0,0,0,0.0,1,0,1,0,0,0,0,0,6.264996983955321,0,0,0,1,0,9.61587214452889,9.719238122588369,0.9017909712434375,0.29999999999999993,4499.999999999999,0.11663111108519311,0,0.03498933333100071,0,1,0,0,0,1,0,0,0.32156408771578954,0,0.011251313053117001,0,0,0,0,0,0,0,0,1,0,0,0,1119528,6,2016,2,28,0,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1,0,0,1,0,0.11436015325670497,0,2,0,1.0
50,1.0,89,78190,1,1,8,0,99,1,3355.6,1,94294.97817694773,24172.63516,0,0,0,11,0,0,0,11.26690983039603,1,1,0,2.1972245773362196,1,0,1,0,0,1,0,0,8.118683835874078,0,0,0,1,0,11.45419381847501,10.093017862057643,3.900897752723407,1.0,94294.97817694773,0.03558620050441622,0,0.03558620050441622,0,0,0,1,0,0,0,0,1.2059723516529193,1,0.04291597390915826,0,0,0,1,0,0,1,0,1,0,0,0,860090,5,2015,2,14,0,0,3,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0.18493224932249325,1,7,2,0.0
34,1.0,86,82236,0,1,11,0,1,1,1605.08,5,32057.390447039343,14960.0354,0,0,0,14,0,0,0,11.31736060142441,1,1,0,2.4849066497880004,1,0,1,0,0,0,0,0,7.381551706466569,0,0,0,0,1,10.375314220506484,9.613204460363429,2.1428686221488804,0.6,19234.434268223606,0.08344825626445569,0,0.05006895375971465,0,1,0,0,0,1,0,0,0.3898218596071006,0,0.01951797266380274,0,0,0,1,1,1,0,0,0,0,0,0,1151304,4,2015,2,27,0,1,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0.23371273712737128,1,6,2,0.0
67,1.0,86,123922,1,0,0,1,75,0,0.0,4,15000.0,33046.18265,0,0,1,14,0,0,1,11.727415683964917,0,0,0,0.0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.405691596563056,0.4539102188720151,0.7,10500.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0.1210438824412046,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1734908,10,2016,4,25,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.09185185185185185,0,1,0,1.0
21,0.0,68,75939,1,0,0,0,91,1,6812.53,1,15000.0,21430.32054,0,1,0,32,0,0,0,11.237698833785794,0,0,0,0.0,1,0,1,0,0,1,0,0,8.826665620203592,1,0,0,1,0,9.61587214452889,9.972608707661049,0.6999428669908293,1.0,15000.0,0.4541686666363887,0,0.4541686666363887,0,0,0,1,1,1,0,0,0.19752696242777062,0,0.08971055715653735,0,0,0,0,1,0,0,0,0,1,0,0,2430048,8,2016,3,2,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.08737127371273713,0,2,0,0.0
39,0.0,90,54213,0,1,4,0,2,1,1065.58,17,15000.0,45740.20313,0,0,0,10,0,0,0,10.900694456656394,1,0,0,1.6094379124341003,1,0,1,0,0,0,0,0,6.972212546818748,0,0,0,0,1,9.61587214452889,10.73075477090377,0.3279390770749308,0.05,750.0,1.4207733314389688,1,0.07103866666193075,0,1,0,0,0,0,0,0,0.27668640362502195,0,0.019655433198316724,0,0,0,1,0,0,0,0,0,0,0,0,542130,11,2015,4,22,1,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,1,0,0,1,0.17789789789789792,0,5,1,0.0
46,1.0,69,88701,1,1,2,1,71,0,0.0,6,15000.0,29208.210730000003,0,0,0,31,0,0,0,11.393037715957789,1,0,0,1.0986122886681098,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,10.282239374475814,0.513554224123692,0.5,7500.0,0.0,0,0.0,0,1,0,0,0,0,0,0,0.16910745087237905,0,0.0,0,0,0,0,1,1,0,0,1,0,1,0,2749731,9,2015,3,18,0,0,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.09303703703703704,0,6,2,0.0
54,1.0,61,34462,1,1,8,0,58,1,500.04,1,30762.628363887125,18480.20988,0,0,0,39,1,1,0,10.447641563750562,1,1,0,2.1972245773362196,1,0,1,0,0,0,0,0,6.216685938217157,0,0,1,0,0,10.334088373876671,9.824509812749598,1.664625486505703,1.0,30762.628363887125,0.016254787922177428,0,0.016254787922177428,0,0,0,1,0,1,0,0,0.892653599994036,0,0.014509894956342933,0,0,0,1,1,1,0,0,0,0,0,0,1344018,8,2016,3,11,0,0,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.16849382716049383,0,8,2,0.0
30,1.0,84,31542,0,1,0,0,1,1,3690.89,4,52311.539550022775,13126.63289,0,0,0,16,0,1,0,10.359106973305016,0,0,0,0.0,1,0,1,0,0,0,0,0,8.213893801029375,1,0,0,1,0,10.864991383265433,9.482474668484963,3.9851453136842943,0.7,36618.07768501594,0.10079420420830862,0,0.07055594294639407,0,0,0,0,0,1,0,0,1.658472498521473,1,0.11701509098608157,1,1,0,0,0,0,1,0,1,0,0,0,504672,3,2016,1,12,1,0,5,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,1,0.1660457516339869,0,5,1,0.0
62,1.0,44,81162,1,1,6,1,14,1,0.0,8,15000.0,17426.15489,0,0,0,56,1,0,0,11.304214757278285,1,1,0,1.9459101490553132,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,9.765784894553663,0.8607750874375032,0.29999999999999993,4499.999999999999,0.0,0,0.0,0,1,0,0,0,0,1,0,0.18481555407475403,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,4545072,1,2016,1,30,1,0,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0.13712962962962963,0,6,2,0.0
30,0.0,79,122697,1,0,0,1,97,1,0.0,1,15000.0,6530.047628,0,0,0,21,0,0,1,11.717481330647658,0,0,0,0.0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,1,9.61587214452889,8.784322642480568,2.2970735976541525,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.12225237780775201,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,2576637,4,2016,2,4,0,1,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.25178743961352656,1,2,0,0.0
48,0.0,72,55861,0,1,0,0,52,1,13441.47,1,15000.0,45231.78684,0,0,0,28,0,0,0,10.93063964265343,0,0,0,0.0,1,0,1,0,0,0,0,0,9.506174376953613,1,1,1,0,0,9.61587214452889,10.719577475431167,0.33162519209617797,1.0,15000.0,0.8960979999402601,0,0.8960979999402601,1,0,0,1,1,0,0,0,0.2685236569293689,0,0.2406235119270936,0,0,0,0,0,0,0,0,1,0,0,0,1564108,10,2016,4,19,0,0,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1174928774928775,0,4,1,0.0
56,1.0,86,36917,1,1,17,0,28,1,0.0,3,28092.216728357664,13660.28282,0,0,0,14,0,1,0,10.516454515968546,1,1,1,2.8903717578961645,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,10.243283428613411,9.52232103940359,2.056488661067207,0.8,22473.773382686133,0.0,0,0.0,0,0,0,0,0,1,0,0,0.760956110398914,0,0.0,0,0,0,1,1,1,0,0,1,0,0,0,516838,6,2015,2,11,0,0,3,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.14306079664570232,0,6,2,0.0
32,1.0,73,49168,1,1,0,0,41,1,0.0,2,40125.405353079295,4622.606003,0,0,0,27,0,1,0,10.803018622594942,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,10.599789884194786,8.438930199758225,8.680256400471567,0.9,36112.86481777137,0.0,0,0.0,0,0,0,0,0,0,0,0,0.8160878081732673,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1327536,9,2015,3,9,0,0,2,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.15603174603174602,0,4,1,0.0
28,1.0,95,47627,0,1,0,1,43,0,11128.74,1,15000.0,13492.02825,0,0,0,5,0,1,0,10.771176102571065,0,0,0,0.0,0,0,0,0,0,0,1,0,9.317376083709224,1,1,0,0,1,9.61587214452889,9.509928405106798,1.1117676098023463,1.0,15000.0,0.7419159999505389,0,0.7419159999505389,1,0,0,1,1,0,0,0,0.31494740377695535,0,0.2336645180205836,0,1,0,0,1,0,0,0,0,1,0,0,238135,10,2016,4,9,1,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1552677857713829,0,5,1,0.0
46,1.0,83,97565,1,1,8,0,14,1,0.0,1,15000.0,3395.635427,0,0,0,17,0,0,0,11.488284351053778,1,1,0,2.1972245773362196,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,8.130540640352294,4.4174353572564975,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.15374365807252866,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1658605,3,2016,1,17,0,0,3,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0.22584795321637427,1,5,1,0.0
50,1.0,90,90441,0,1,0,0,34,1,5951.28,1,71577.1315042843,7950.626084,0,0,0,10,0,0,0,11.412464040256195,0,0,0,0.0,1,0,1,0,0,0,0,0,8.691529618417192,1,0,1,0,0,11.178544880378926,8.98113172560108,9.002703779432522,1.0,71577.1315042843,0.08314499163130946,0,0.08314499163130946,0,0,0,1,1,0,1,0,0.7914234860681868,0,0.06580289912688048,0,0,0,0,1,0,1,0,1,0,0,0,904410,2,2015,1,1,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0.16990123456790124,0,4,1,0.0
74,1.0,71,57588,1,0,0,1,7,0,4110.65,8,15000.0,22022.484,0,0,1,29,0,0,0,10.961086856224243,0,0,0,0.0,0,0,0,0,0,0,1,0,8.321579686780849,1,0,0,0,1,9.61587214452889,9.99986461756142,0.6811220750265445,0.29999999999999993,4499.999999999999,0.9134777775747828,0,0.27404333331506375,0,1,1,0,0,0,1,0,0.2604709314395278,0,0.07138032228812634,0,0,0,0,0,0,0,0,1,0,1,0,1670052,9,2015,3,28,0,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0.12129395218002813,0,3,1,0.0
60,1.0,81,33116,1,1,8,1,55,0,0.0,1,15000.0,22785.84191,0,0,0,19,0,1,0,10.407802024686461,1,1,0,2.1972245773362196,0,0,0,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.033938539140388,0.6583035228010891,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.4529532552103831,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,629204,4,2016,2,22,0,0,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.13308641975308644,0,6,2,0.0
31,1.0,50,56337,0,1,0,0,100,1,23.72,1,50402.79423996722,22282.18568,0,0,0,50,1,0,0,10.939124542042725,0,0,0,0.0,1,0,1,1,0,1,0,0,3.20761263258949,0,0,0,1,0,10.827821733764903,10.011587667662015,2.262022000963112,1.0,50402.79423996722,0.00047060882947478467,0,0.00047060882947478467,0,0,0,1,0,0,0,0,0.8946659253966762,0,0.00042103768393025827,0,0,0,0,1,0,1,0,0,1,0,1,2816850,2,2015,1,12,0,0,3,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.14674532940019663,0,5,1,0.0
33,0.0,68,120586,1,1,6,0,97,1,6559.64,14,96261.12868118811,23553.24128,0,0,0,32,0,0,1,11.700126763103468,1,1,0,1.9459101490553132,1,0,1,0,0,1,0,0,8.788843438154982,1,0,0,0,1,11.474830256483235,10.067061180044366,4.086958883185234,0.05,4813.056434059406,1.3628844973057201,1,0.06814422487873631,0,1,1,0,0,0,1,0,0.7982778156700598,0,0.05439802298729208,0,0,0,1,1,1,1,0,1,0,0,0,3858752,3,2016,1,9,0,0,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0.23955555555555558,1,9,2,1.0
66,1.0,72,69511,1,0,6,0,70,0,4255.28,1,38016.12229257968,28999.38914,0,0,1,28,0,0,0,11.149254678519043,1,1,0,1.9459101490553132,1,0,1,0,0,0,1,0,8.356150818331132,1,0,1,0,0,10.545791923871677,10.275064527499271,1.310928382240701,1.0,38016.12229257968,0.11193356248011252,0,0.11193356248011252,0,0,0,1,1,1,0,0,0.5469080043738801,0,0.061217361280067654,0,0,1,1,0,0,0,0,1,0,1,0,1946308,10,2015,4,9,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.17619585687382297,0,7,2,0.0
30,1.0,80,41511,1,1,1,0,0,1,0.0,1,17527.826887496536,17690.03704,0,0,0,20,0,1,0,10.633737821047575,1,0,0,0.6931471805599453,1,0,1,0,1,1,0,1,0.0,0,0,0,1,0,9.7716020553963,9.780813408386393,0.9908304231852364,1.0,17527.826887496536,0.0,0,0.0,0,0,0,1,0,0,0,0,0.4222453539320732,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,830220,10,2015,4,24,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0.17619585687382297,0,6,2,0.0
50,1.0,91,78041,0,1,0,0,79,1,0.0,5,15000.0,23342.89802,0,0,0,9,0,0,0,11.265002422291795,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,10.058090902178659,0.6425937339273612,0.6,9000.0,0.0,0,0.0,0,1,0,0,0,1,0,0,0.19220666059901584,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,702369,1,2015,1,21,0,0,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0.1497883597883598,0,2,0,1.0
35,1.0,48,115963,1,0,1,0,5,1,0.0,1,56397.22137688464,32897.364030000004,0,0,0,52,1,0,1,11.661035077093993,1,0,0,0.6931471805599453,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,10.940192901118044,10.401178209985193,1.7143386115598847,1.0,56397.22137688464,0.0,0,0.0,0,0,0,1,0,1,0,0,0.4863380679733907,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,6030076,10,2015,4,31,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0.15796296296296297,0,4,1,0.0
