age_of_driver,safty_rating,annual_income,past_num_of_claims,liab_prct,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,log_claim_est_payout,log_annual_income,payout_income_ratio,witness_present_ind,policy_report_filed_ind,address_change_ind,high_education_ind,gender,marital_status,living_status,accident_site,channel,vehicle_category,vehicle_color,claim_day_of_week,fraud
43,85,42935,7,98,7114.89,1,27552.90256631584,34929.95492,8.870085590543708,10.667465913856665,0.16570919508105086,0.0,0,0,1,M,0.0,Own,Local,Online,Compact,red,Thursday,0
53,89,114775,1,46,0.0,1,61788.175309169856,24685.99476,0.0,11.650737681778226,0.0,0.0,1,1,1,F,1.0,Own,Highway,Broker,Medium,black,Friday,0
25,59,58072,8,22,0.0,1,50345.82011969846,15100.53174,0.0,10.969456118819169,0.0,1.0,1,0,1,F,1.0,Rent,Local,Online,Medium,blue,Tuesday,0
50,85,96801,0,98,2353.56,1,15000.0,4524.334508,7.764109152476355,11.480422934208255,0.024313134026156483,0.0,0,1,1,F,0.0,Own,Local,Broker,Compact,red,Wednesday,0
48,75,76134,14,52,0.0,5,15000.0,13503.77682,0.0,11.240263359274833,0.0,0.0,0,0,1,F,1.0,Rent,Parking Lot,Broker,Large,other,Saturday,0
37,72,55313,4,33,0.0,17,15022.291104971242,56555.31344,0.0,10.920781320026649,0.0,1.0,0,0,1,M,1.0,Own,Parking Lot,Phone,Medium,black,Wednesday,0
64,73,118692,2,0,1049.11,7,15000.0,22818.31136,6.956650199569186,11.68429560666001,0.008838853175840192,0.0,1,1,0,F,1.0,Rent,Highway,Phone,Large,red,Tuesday,0
38,60,32663,18,98,5460.83,2,15000.0,8655.252043,8.60553917741893,10.394028832999412,0.1671819128092089,0.0,1,0,1,F,1.0,Own,Highway,Phone,Large,other,Wednesday,1
36,88,56850,0,77,158.98,1,76062.05168467366,22006.3951,5.075048807420676,10.948189089173493,0.0027964327804260256,0.0,1,1,1,M,1.0,Rent,Local,Broker,Medium,gray,Saturday,0
34,87,55740,0,98,1982.33,1,37025.39227730139,19335.19597,7.592532529197885,10.928471241312758,0.035563229938465404,0.0,1,1,1,F,1.0,Own,Local,Broker,Medium,silver,Wednesday,0
34,75,106903,0,3,7342.24,1,15000.0,33843.95709,8.901535441106518,11.579686514460898,0.06868068547481852,0.0,1,1,1,F,1.0,Own,Parking Lot,Broker,Medium,silver,Friday,1
34,79,68112,3,46,2054.79,5,42746.31502817434,15741.96423,7.628415481280582,11.128923369660887,0.030167368931041064,0.0,1,1,0,F,1.0,Own,Local,Broker,Compact,white,Wednesday,0
52,73,43868,6,27,0.0,1,15000.0,20843.917080000003,0.0,10.68896319927999,0.0,0.0,0,1,1,M,0.0,Own,Parking Lot,Broker,Large,white,Wednesday,0
56,79,121549,0,95,0.0,1,41924.48557504348,29835.53839,0.0,11.708080979744269,0.0,1.0,1,1,1,M,0.0,Own,Highway,Broker,Compact,blue,Saturday,0
43,90,122172,4,51,0.0,10,64312.7704217599,45311.1722,0.0,11.713193352043245,0.0,0.0,1,0,0,F,1.0,Rent,Highway,Broker,Compact,gray,Thursday,1
44,67,31922,0,66,7788.08,7,15000.0,15919.74485,8.960478031762054,10.371082032109841,0.24396453967358958,0.0,0,0,0,M,1.0,Own,Local,Broker,Medium,blue,Saturday,1
32,39,81870,0,78,6837.37,1,15000.0,22284.51163,8.830304678124097,11.312900116782279,0.08351394266590123,0.0,0,0,1,F,1.0,Own,Parking Lot,Phone,Large,black,Monday,0
53,51,103659,7,14,0.0,4,26788.7617376946,4789.090557,0.0,11.548871591743698,0.0,0.0,0,1,1,M,1.0,Own,Local,Broker,Medium,red,Tuesday,0
49,72,55923,0,45,998.44,1,15000.0,26266.83922,6.907195122123574,10.931748905107716,0.01785351548530148,0.0,0,1,0,F,0.0,Rent,Highway,Phone,Medium,white,Saturday,0
56,53,101857,0,46,569.76,3,59578.44650515595,47268.21272,6.346968806062375,11.531334965452977,0.005593669618488484,0.0,1,1,1,F,0.0,Own,Local,Broker,Compact,white,Monday,0
63,69,62732,0,58,3150.94,1,40658.96272796411,35519.776410000006,8.055773415263596,11.04664290395491,0.05022779079591284,1.0,0,0,1,F,0.0,Own,Local,Broker,Medium,other,Monday,0
54,82,44428,0,99,1534.74,1,15000.0,12175.15558,7.33676762854636,10.701647688361783,0.034543653919737106,1.0,1,1,1,M,1.0,Own,Parking Lot,Online,Compact,gray,Sunday,0
42,69,31917,0,99,0.0,2,16585.8594473792,49639.94846,0.0,10.370925392959132,0.0,0.0,0,1,1,F,0.0,Own,Highway,Broker,Medium,white,Wednesday,1
30,66,111774,12,16,10875.68,2,27725.523009342665,33960.18794,9.294376326784272,11.624243201102182,0.09729975397002907,0.0,0,1,1,F,1.0,Own,Local,Phone,Compact,other,Friday,0
45,58,60163,0,94,0.0,1,15000.0,16184.87957,0.0,11.004829445775105,0.0,0.0,1,0,1,M,0.0,Rent,Local,Broker,Medium,gray,Wednesday,0
51,88,61831,0,23,0.0,1,41493.8697898101,22785.44159,0.0,11.032176308786706,0.0,0.0,1,0,0,F,1.0,Own,Parking Lot,Broker,Medium,other,Thursday,0
45,85,39405,1,50,0.0,1,15000.0,7593.170439,0.0,10.581673367955913,0.0,0.0,0,1,1,M,1.0,Own,Parking Lot,Phone,Large,black,Friday,1
40,77,53640,0,5,0.0,5,46682.48579724107,5822.816281,0.0,10.890068980025717,0.0,1.0,1,1,1,M,1.0,Own,Parking Lot,Broker,Medium,silver,Sunday,0
31,87,46516,0,98,0.0,5,25415.232229272,13933.54615,0.0,10.747573116161046,0.0,1.0,0,0,1,F,1.0,Own,Highway,Phone,Medium,black,Friday,0
34,47,92250,0,98,0.0,1,15000.0,27992.50746,0.0,11.43226840195242,0.0,0.0,0,1,1,M,0.0,Own,Highway,Phone,Large,other,Friday,0
63,87,56921,9,94,0.0,1,15000.0,11130.96521,0.0,10.949437188620932,0.0,1.0,1,0,0,M,1.0,Rent,Local,Broker,Large,silver,Saturday,0
81,65,89371,0,52,0.0,1,63012.05503541813,17671.33828,0.0,11.400562712999378,0.0,0.0,1,1,1,F,0.0,Rent,Highway,Phone,Compact,blue,Monday,1
43,77,66420,1,49,4462.44,1,42950.845032863566,30393.70887,8.40367504816321,11.103768550523514,0.06718417368001084,1.0,1,1,1,M,0.0,Own,Parking Lot,Broker,Compact,black,Monday,0
45,82,120582,11,50,2914.75,1,28841.591005102066,45376.15613,7.977882355571159,11.700093591481785,0.024172146985893535,0.0,1,0,0,M,1.0,Own,Local,Broker,Compact,other,Monday,0
40,54,105644,7,99,0.0,2,15000.0,33446.809330000004,0.0,11.56783969584762,0.0,0.0,1,0,1,M,1.0,Own,Highway,Broker,Large,blue,Thursday,0
45,72,81737,0,98,9552.79,2,25237.7556475894,8368.66812,9.164693213385958,11.311274288994117,0.11687085566076978,1.0,1,1,1,M,0.0,Rent,Local,Broker,Compact,gray,Monday,0
31,72,57885,11,0,0.0,1,33982.28918381325,21669.22217,0.0,10.966230838123327,0.0,0.0,1,1,1,F,1.0,Own,Local,Broker,Medium,gray,Monday,0
52,67,85544,1,1,5565.29,1,15000.0,27621.93073,8.624484042776722,11.35679783225875,0.06505687065287276,0.0,1,0,1,M,1.0,Rent,Highway,Phone,Medium,red,Saturday,0
29,65,45206,0,19,3045.22,1,68401.6752318365,15547.63734,8.021656756716938,10.719007221086263,0.06736169177339792,0.0,0,1,0,F,0.0,Rent,Parking Lot,Online,Medium,silver,Sunday,1
60,63,77958,9,12,0.0,4,15000.0,17398.16545,0.0,11.263938326448413,0.0,0.0,1,0,1,M,1.0,Rent,Local,Broker,Compact,black,Sunday,0
31,89,35540,0,16,0.0,1,56815.68649216746,24623.43457,0.0,10.478442238622868,0.0,0.0,1,1,1,M,0.0,Own,Highway,Broker,Large,blue,Friday,0
27,96,59535,0,97,0.0,1,39042.81083891107,14390.985669999998,0.0,10.994336450586404,0.0,0.0,0,1,0,M,1.0,Rent,Local,Online,Large,red,Monday,0
49,93,38166,8,61,0.0,1,15000.0,15077.24688,0.0,10.549726546894638,0.0,0.0,0,1,1,F,1.0,Own,Local,Broker,Compact,red,Monday,0
38,90,38051,17,22,388.13,1,44646.20712675339,21513.358480000003,5.963913478020691,10.546708924326348,0.010199989488068958,0.0,1,0,1,F,1.0,Own,Parking Lot,Phone,Compact,other,Sunday,0
49,85,108688,3,60,0.0,1,28798.57217022205,43020.08145,0.0,11.596245872036484,0.0,0.0,1,1,0,M,0.0,Own,Local,Broker,Large,gray,Friday,0
42,78,70920,0,68,0.0,1,15000.0,17938.920130000002,0.0,11.169321860483546,0.0,0.0,0,0,1,M,0.0,Own,Local,Broker,Medium,blue,Wednesday,1
55,87,122463,2,68,5302.26,13,15000.0,10473.16317,8.576077004786848,11.715572388225429,0.04329647896524693,0.0,0,1,1,M,1.0,Own,Highway,Broker,Large,gray,Friday,0
61,65,56626,13,87,990.6,1,37231.570266768846,28940.50909,6.899319800161035,10.944241182249895,0.017493421865894362,0.0,1,0,0,F,1.0,Own,Parking Lot,Broker,Medium,white,Monday,0
30,88,38931,0,82,0.0,1,27304.04819298828,13499.93523,0.0,10.569571813546384,0.0,0.0,0,1,0,M,0.0,Own,Highway,Broker,Large,black,Friday,0
34,73,72249,9,47,0.0,1,17151.00563958125,41930.6734,0.0,11.187887605974678,0.0,0.0,1,0,1,M,1.0,Rent,Local,Broker,Medium,black,Thursday,0
43,63,118990,0,50,1308.48,1,15000.0,21679.47565,7.17738539082617,11.686803138981453,0.010996461917287863,0.0,1,1,1,M,1.0,Own,Local,Broker,Medium,other,Tuesday,0
34,92,79663,7,65,1257.81,12,15000.0,14454.57348,7.137922109232419,11.285573068881964,0.015788938541875876,0.0,0,1,1,F,0.0,Own,Parking Lot,Broker,Compact,white,Saturday,0
52,86,41797,11,50,0.0,1,30983.98323919283,32728.607030000003,0.0,10.640603770478197,0.0,0.0,0,1,1,F,0.0,Own,Parking Lot,Broker,Large,gray,Wednesday,0
45,90,109935,3,7,5863.73,1,48386.615888485976,5748.555561,8.676711724222269,11.607653657270857,0.05333766918934652,0.0,1,1,0,F,0.0,Own,Local,Broker,Compact,silver,Tuesday,1
27,69,55035,0,4,0.0,1,39367.077793711695,34615.09437,0.0,10.915742795547708,0.0,,1,1,1,M,1.0,Rent,Local,Broker,Medium,blue,Tuesday,0
52,88,77124,0,1,0.0,1,15000.0,11242.47985,0.0,11.25318276120769,0.0,1.0,1,1,1,M,1.0,Rent,Local,Phone,Compact,red,Monday,0
52,66,124353,0,100,0.0,12,32308.6968145628,15715.54591,0.0,11.730887615983999,0.0,0.0,1,1,1,F,1.0,Own,Parking Lot,Online,Compact,black,Monday,0
36,90,72661,0,76,1910.15,11,15000.0,17529.59004,7.555460434095499,11.193573830857426,0.026288156120117808,1.0,0,1,1,M,1.0,Own,Parking Lot,Broker,Medium,silver,Saturday,0
46,86,66531,0,50,5123.69,10,69003.73720475874,24256.30193,8.54182531437227,11.105438313910426,0.07701091204232549,0.0,1,1,1,F,1.0,Own,Local,Phone,Medium,silver,Monday,1
44,87,35575,0,9,0.0,6,15000.0,15697.89023,0.0,10.479426532190532,0.0,1.0,0,1,1,M,0.0,Own,Local,Broker,Medium,white,Wednesday,0
38,62,31019,23,42,7128.29,7,44628.719733628255,13568.15525,8.871966929207362,10.34238743673053,0.22979658284977433,0.0,1,1,1,M,1.0,Rent,Parking Lot,Phone,Medium,silver,Tuesday,0
29,79,102167,5,21,6205.41,12,38467.26026948923,23182.37424,8.733337907924415,11.534373796176098,0.06073731501057082,0.0,1,0,1,F,1.0,Rent,Local,Online,Large,other,Friday,0
33,64,58369,5,50,4336.84,1,15000.0,9216.067719,8.375131807350227,10.974557338197837,0.07429912626349153,1.0,1,1,1,F,1.0,Rent,Local,Broker,Compact,gray,Saturday,0
66,64,104750,0,48,9106.25,1,15000.0,48332.291560000005,9.116826078602038,11.559341384278195,0.08693234432129526,0.0,0,1,1,M,1.0,Rent,Highway,Broker,Medium,silver,Monday,0
46,85,77862,0,11,13130.13,1,15000.0,35765.33886,9.48274102604608,11.26270615111828,0.16863118554383982,0.0,0,0,0,F,1.0,Own,Highway,Broker,Medium,other,Tuesday,1
49,86,32538,0,89,0.0,1,81889.35931332006,21041.17714,0.0,10.390194648893312,0.0,0.0,1,0,0,M,1.0,Rent,Local,Broker,Large,silver,Saturday,0
45,95,55349,0,1,0.0,7,15000.0,16344.54308,0.0,10.921431938136783,0.0,0.0,1,0,0,M,1.0,Own,Local,Phone,Compact,silver,Wednesday,0
42,86,106801,0,1,4300.38,9,38235.308323040445,13973.07274,8.36669118042712,11.57873193192465,0.04026497631130503,0.0,1,1,1,F,1.0,Rent,Local,Phone,Medium,red,Thursday,1
32,72,104775,12,35,0.0,1,15000.0,13149.81573,0.0,11.559580017009239,0.0,0.0,1,1,0,M,0.0,Own,Local,Broker,Large,silver,Thursday,0
48,77,64453,3,69,4710.04,1,15000.0,23325.85107,8.457663969430286,11.073707070056672,0.0730759921804698,0.0,0,1,0,F,1.0,Own,Local,Phone,Compact,black,Sunday,0
33,84,55166,8,49,800.75,1,25249.508494956404,60355.56715,6.686796838573264,10.918120227408963,0.014515018036144797,1.0,1,1,1,F,1.0,Own,Local,Broker,Large,red,Thursday,0
61,78,32365,10,0,0.0,6,15000.0,12862.90924,0.0,10.38486376807683,0.0,1.0,1,0,0,F,1.0,Own,Parking Lot,Broker,Medium,black,Sunday,0
40,82,66353,0,96,0.0,4,15000.0,22737.10854,0.0,11.102759324303415,0.0,0.0,1,0,1,M,1.0,Own,Local,Phone,Large,red,Wednesday,1
39,56,107076,0,34,0.0,1,15000.0,9114.75554,0.0,11.581303480805511,0.0,1.0,1,1,1,F,0.0,Own,Highway,Broker,Large,white,Sunday,0
37,72,88239,0,38,4915.47,19,15000.0,32806.52796,8.500346072299834,11.387815653927385,0.05570568902991841,0.0,1,0,1,F,0.0,Rent,Parking Lot,Broker,Large,black,Tuesday,0
35,74,110005,2,82,0.0,1,130000.0,27258.52792,0.0,11.608290188741549,0.0,1.0,1,0,1,F,0.0,Own,Parking Lot,Phone,Compact,black,Friday,0
43,79,51293,0,93,0.0,1,15286.131167272715,40399.50422,0.0,10.845329065254289,0.0,0.0,0,0,1,M,1.0,Rent,Local,Phone,Compact,black,Sunday,0
65,61,123795,0,48,1540.39,1,28395.526468757034,24309.22042,7.340439885714181,11.726390328532942,0.01244297069372193,0.0,1,1,1,M,1.0,Own,Parking Lot,Broker,Compact,blue,Wednesday,0
59,63,82404,12,100,0.0,2,37544.67201817086,18998.33553,0.0,11.319401393668281,0.0,1.0,1,1,1,M,1.0,Rent,Local,Broker,Medium,silver,Friday,0
43,42,119559,0,4,2518.2,1,29772.214883173743,23188.87894,7.8316966697868144,11.691573616397875,0.021062228169956506,0.0,0,0,0,F,0.0,Own,Parking Lot,Broker,Large,red,Thursday,0
60,83,59482,9,100,0.0,4,15000.0,13497.87664,0.0,10.993445836423904,0.0,1.0,1,1,1,F,1.0,Rent,Local,Online,Large,blue,Monday,0
61,76,90312,0,100,1500.78,1,15067.563454950525,31377.05179,7.314406350224597,11.411036693605743,0.016617541217764886,0.0,0,0,1,F,1.0,Own,Local,Phone,Medium,white,Tuesday,0
45,77,45733,6,92,0.0,6,39941.76092757388,15867.512030000002,0.0,10.73059728275904,0.0,0.0,1,1,1,M,1.0,Own,Highway,Broker,Medium,blue,Saturday,0
31,52,88709,0,50,9110.78,1,40814.40314109071,14471.72564,9.117323360849594,11.393127901514633,0.10270296471649194,0.0,1,1,0,F,1.0,Own,Highway,Phone,Large,white,Sunday,0
51,96,98592,16,97,115.92,1,15000.0,40219.43535,4.761489940243045,11.498755544155733,0.001175742699785989,0.0,0,0,1,M,1.0,Own,Highway,Broker,Medium,blue,Wednesday,0
41,91,39712,0,9,4050.77,7,60192.12868630351,69649.47532,8.306909101664752,10.589433868992689,0.10200110794953793,0.0,1,1,1,M,1.0,Rent,Local,Broker,Medium,other,Monday,0
26,86,107725,0,50,666.85,1,15000.0,4681.58312,6.504063597423114,11.587346245337217,0.0061902419100310045,0.0,1,1,1,M,1.0,Rent,Parking Lot,Online,Medium,other,Thursday,0
30,91,116401,0,56,190.53,11,15000.0,18080.70638,5.25504445431457,11.664804996262447,0.001636827545918455,0.0,1,1,1,F,0.0,Rent,Local,Broker,Large,blue,Sunday,0
46,53,90406,16,11,845.51,6,15000.0,13161.02153,6.741122014852498,11.412076977010758,0.009352262546041788,0.0,1,0,1,F,1.0,Own,Local,Phone,Medium,other,Sunday,0
49,61,33897,8,50,23.11,1,15000.0,21570.29205,3.1826266921930797,10.431111294577999,0.0006817511357602218,0.0,1,0,1,F,1.0,Rent,Local,Broker,Medium,blue,Monday,0
41,72,36890,4,100,0.0,2,37281.85922108976,20779.33802,0.0,10.515722897840558,0.0,0.0,0,1,0,M,1.0,Own,Local,Broker,Large,silver,Thursday,0
21,95,86902,9,49,0.0,3,37520.12637181988,36229.39226,0.0,11.372547833097183,0.0,0.0,1,0,1,M,1.0,Rent,Local,Online,Large,black,Friday,0
44,72,118765,5,26,3922.51,1,15000.0,62815.00899,8.274741940309022,11.6849104496628,0.033027213175487936,0.0,0,0,1,M,1.0,Own,Parking Lot,Broker,Compact,other,Sunday,0
28,92,76224,2,52,0.0,1,15000.0,49466.16246,0.0,11.241444771856456,0.0,0.0,1,1,1,F,0.0,Rent,Local,Phone,Compact,other,Wednesday,0
36,77,84907,0,4,0.0,4,16920.74848579573,21715.69796,0.0,11.349323596364334,0.0,0.0,1,1,1,F,1.0,Own,Local,Broker,Compact,blue,Sunday,0
22,76,88346,5,7,0.0,12,40888.07029416645,23153.52356,0.0,11.389027521313944,0.0,0.0,1,1,0,F,0.0,Rent,Local,Online,Compact,black,Thursday,1
26,85,67073,23,45,7888.46,1,22666.727346371103,18346.58756,8.973282970433084,11.11355176649838,0.11760831320630945,1.0,1,1,1,M,0.0,Rent,Highway,Online,Compact,gray,Wednesday,0
48,85,116817,5,29,0.0,8,22771.18073756785,10555.85616,0.0,11.668372447091642,0.0,1.0,0,0,1,M,0.0,Own,Parking Lot,Phone,Compact,blue,Thursday,0
60,75,88813,12,39,0.0,1,15000.0,35174.116630000004,0.0,11.394299574211256,0.0,0.0,1,0,0,M,1.0,Own,Parking Lot,Phone,Large,silver,Sunday,0
34,60,94034,10,100,0.0,8,61591.21275124072,35642.29827,0.0,11.451422332376179,0.0,1.0,1,0,1,M,1.0,Rent,Local,Phone,Large,black,Wednesday,0
61,48,68506,1,98,0.0,6,37265.74250032494,13865.2834,0.0,11.134691208810318,0.0,0.0,0,1,0,M,1.0,Rent,Parking Lot,Broker,Large,white,Monday,0
68,72,100890,7,12,2341.58,8,35932.659495923646,28690.06148,7.759008165076918,11.521796005138416,0.023209007741027445,0.0,0,0,1,F,1.0,Own,Local,Broker,Large,silver,Wednesday,0
34,65,117461,0,98,0.0,1,32155.034518862645,33820.0664,0.0,11.673870156004599,0.0,0.0,0,0,1,M,1.0,Own,Highway,Phone,Large,silver,Monday,0
39,91,80443,0,79,2017.81,1,15000.0,17562.20448,7.610263507891525,11.295316569154494,0.02508341206305007,1.0,1,0,1,M,1.0,Own,Parking Lot,Broker,Medium,blue,Saturday,0
49,55,65705,5,9,0.0,9,15000.0,9088.561497,0.0,11.092945524503815,0.0,0.0,0,1,1,M,0.0,Rent,Highway,Phone,Large,blue,Sunday,0
45,73,121206,22,66,0.0,6,25441.14051164821,35750.99661,0.0,11.705255106725128,0.0,1.0,0,0,0,M,1.0,Own,Highway,Broker,Large,silver,Saturday,0
49,86,75069,0,50,2271.08,1,15000.0,30389.07584,7.728450990488746,11.226176290567048,0.030252830691354735,,1,1,1,M,1.0,Rent,Local,Broker,Compact,red,Sunday,0
39,75,47340,9,7,1126.33,1,15000.0,15079.428919999998,7.027607283955766,10.765132006630253,0.023791850615745336,1.0,1,1,1,F,1.0,Rent,Local,Broker,Medium,white,Tuesday,0
62,71,112346,0,1,1487.48,7,15000.0,11660.89651,7.305510744020249,11.629347574987271,0.01324005091368706,1.0,1,0,0,F,1.0,Own,Local,Broker,Medium,gray,Monday,0
31,90,80007,13,1,0.0,4,17265.256894754006,10298.11777,0.0,11.289881908656351,0.0,0.0,1,1,0,F,0.0,Own,Local,Broker,Compact,other,Monday,0
50,66,49837,17,93,7052.78,1,64173.99628065671,17481.0018,8.86131892233119,10.816533024245254,0.14151410570247602,0.0,1,1,1,F,1.0,Own,Highway,Broker,Medium,white,Monday,0
41,61,96979,4,51,0.0,10,24632.53563268101,33132.54901,0.0,11.482260050659344,0.0,0.0,1,1,0,M,0.0,Own,Local,Phone,Compact,silver,Tuesday,0
52,88,96251,0,63,0.0,1,15000.0,4904.759381,0.0,11.474725031154925,0.0,0.0,1,1,1,F,0.0,Own,Local,Broker,Large,black,Saturday,0
30,79,89237,0,50,3554.72,1,15000.0,50212.41738,8.176312853376146,11.399062236820653,0.03983415137049239,,1,0,1,F,1.0,Own,Parking Lot,Broker,Compact,white,Friday,0
41,88,58725,2,51,0.0,7,45588.38239574643,20340.97727,0.0,10.980637837904906,0.0,0.0,1,1,0,F,1.0,Own,Highway,Phone,Medium,white,Sunday,1
48,71,106959,11,16,7341.81,1,15000.0,22491.07631,8.90147688213387,11.580210211775825,0.06864070680628273,0.0,0,1,0,M,1.0,Rent,Parking Lot,Phone,Compact,silver,Wednesday,0
42,77,106392,3,4,4685.31,13,15000.0,16230.27429,8.452400771382402,11.574895064251775,0.04403776564247648,0.0,0,0,1,M,1.0,Own,Highway,Online,Large,gray,Sunday,0
34,49,76099,0,93,0.0,1,59481.23190472284,31431.79932,0.0,11.239803543849778,0.0,1.0,0,1,1,F,1.0,Rent,Local,Broker,Large,white,Thursday,0
51,32,59335,0,89,8275.63,6,15000.0,33899.513289999995,9.021191159699441,10.990971483416393,0.13947064176890925,0.0,0,0,1,M,0.0,Own,Parking Lot,Phone,Medium,red,Monday,0
35,61,56338,5,66,3003.91,1,15000.0,29731.70069,8.0080028964376,10.93914229189407,0.05331848275617245,0.0,1,1,0,F,1.0,Rent,Local,Broker,Compact,black,Saturday,1
56,54,49137,0,42,1710.38,1,86976.4718993111,35152.35469,7.445055341576999,10.8023879452062,0.03480768448044284,0.0,0,1,1,M,1.0,Own,Local,Broker,Medium,blue,Tuesday,0
55,77,116135,6,0,0.0,1,24527.527072685545,37520.0824,0.0,11.662517197141264,0.0,0.0,0,0,1,M,0.0,Own,Local,Broker,Large,other,Friday,0
62,75,54731,13,86,5635.94,1,15000.0,12339.96548,8.637096644065375,10.9102038264997,0.1029733976467149,0.0,1,1,1,M,1.0,Rent,Highway,Phone,Large,white,Saturday,0
38,73,83394,0,1,701.26,8,15000.0,53551.00754,6.5543037058260065,11.331343634511274,0.008408897415912225,0.0,0,1,1,M,1.0,Rent,Parking Lot,Broker,Compact,blue,Saturday,0
37,80,72478,0,32,4132.83,1,15000.0,42437.47629,8.326959616996552,11.19105214371219,0.05702106817147035,0.0,0,0,1,M,0.0,Own,Local,Broker,Medium,other,Wednesday,0
47,74,51167,4,80,0.0,2,21886.619629901947,18878.0731,0.0,10.842869615633681,0.0,0.0,1,1,1,F,0.0,Rent,Parking Lot,Broker,Large,blue,Friday,0
33,56,34117,0,50,0.0,1,58838.403573830416,20438.52367,0.0,10.437580383240466,0.0,0.0,1,1,0,F,1.0,Rent,Local,Phone,Compact,blue,Tuesday,0
33,79,59400,12,36,0.0,1,46192.44409346367,11199.70915,0.0,10.992066340225865,0.0,0.0,1,1,0,F,1.0,Own,Parking Lot,Broker,Compact,white,Tuesday,1
38,72,114706,4,51,3387.9,8,38585.722106836896,5286.116056,8.128260663942433,11.650136330025989,0.02953525068217284,0.0,1,1,1,F,0.0,Own,Parking Lot,Phone,Medium,white,Monday,1
55,86,85346,16,25,0.0,1,15000.0,29348.8161,0.0,11.354480578219947,0.0,0.0,1,1,0,F,1.0,Rent,Local,Broker,Medium,black,Sunday,1
27,87,32022,5,100,0.0,2,87789.18003354153,37106.39854,0.0,10.374209673604785,0.0,0.0,1,1,1,F,1.0,Rent,Parking Lot,Broker,Large,red,Wednesday,0
56,92,34855,0,94,0.0,1,15000.0,29582.09757,0.0,10.458980567797278,0.0,0.0,0,1,1,F,1.0,Rent,Parking Lot,Broker,Medium,silver,Sunday,0
24,98,44658,3,0,0.0,20,15000.0,13468.86621,0.0,10.706811133741756,0.0,1.0,0,0,1,M,1.0,Rent,Highway,Broker,Large,black,Monday,0
37,72,77607,0,87,10133.05,5,30252.415370727133,31750.85234,9.223656319909612,11.25942579364112,0.1305670807133285,0.0,1,1,0,F,0.0,Rent,Highway,Broker,Medium,silver,Wednesday,1
44,75,96607,21,12,0.0,1,56261.49245284012,31766.74163,0.0,11.478416832506566,0.0,0.0,1,1,0,F,0.0,Own,Parking Lot,Phone,Compact,black,Monday,0
51,81,102241,3,49,5586.84,2,37745.51878421064,41836.98244,8.628348087182388,11.535097831235369,0.05464329727509243,1.0,1,1,1,M,1.0,Own,Local,Phone,Medium,gray,Tuesday,0
24,58,43384,0,93,3025.96,8,15000.0,37529.22429,8.015314094530707,10.67786903822759,0.06974668664284892,0.0,0,0,1,M,0.0,Own,Local,Online,Medium,blue,Saturday,0
29,65,61703,8,23,3736.0,1,17603.501336921025,15982.39226,8.226038429485484,11.030104037613835,0.06054712822507455,0.0,0,1,1,M,1.0,Rent,Local,Online,Large,white,Tuesday,1
47,81,124926,0,0,0.0,9,15000.0,6765.70067,0.0,11.735484845690017,0.0,1.0,1,0,1,M,1.0,Own,Local,Broker,Medium,other,Saturday,0
66,85,33812,25,89,0.0,4,15000.0,36999.59633,0.0,10.428600622910189,0.0,1.0,1,1,1,F,1.0,Own,Parking Lot,Phone,Medium,red,Sunday,0
54,85,86503,10,56,14.57,1,15000.0,43063.93617,2.745345985845907,11.367945934625373,0.00016843151761768241,0.0,0,1,1,M,1.0,Own,Local,Broker,Large,gray,Tuesday,0
37,64,39144,0,5,3799.58,1,74968.78249772376,11513.14332,8.24290896564641,10.575027979342014,0.0970642483075744,0.0,1,0,1,M,0.0,Rent,Local,Phone,Large,red,Wednesday,0
48,66,59600,10,5,0.0,1,19958.864539219765,17009.269809999998,0.0,10.995427631436174,0.0,1.0,1,1,1,F,0.0,Own,Highway,Broker,Compact,other,Monday,0
28,91,46090,14,16,862.85,1,15000.0,17529.30375,6.761399142620791,10.738372982159593,0.01872057451563212,0.0,0,0,1,M,1.0,Own,Local,Online,Medium,silver,Sunday,1
55,61,51068,0,0,0.0,2,38489.89087782911,8078.109156999999,0.0,10.84093293848268,0.0,0.0,0,1,1,F,0.0,Own,Local,Broker,Large,white,Wednesday,0
50,91,114355,8,76,0.0,1,17919.88203046628,20431.56248,0.0,11.647071668559752,0.0,0.0,0,0,1,M,1.0,Own,Local,Broker,Compact,other,Friday,1
42,79,80538,1,73,4847.77,5,15000.0,14637.5475,8.486480343520096,11.296496818137651,0.060191584201442785,1.0,0,1,1,F,1.0,Own,Parking Lot,Broker,Large,black,Monday,0
40,81,53724,11,66,0.0,3,46806.35326418599,35340.94452,0.0,10.891633721510711,0.0,1.0,1,0,1,M,1.0,Rent,Parking Lot,Phone,Large,gray,Monday,0
